cAnnee,cCodeNiv,cCodeStru,cPeriode,cTypeRapport,cCO_LOFEMI_NU_1014a,cCO_LOFEMI_NU_1519a,cCO_LOFEMI_NU_2024a,cCO_LOFEMI_NU_2599a,cCO_LOFEMI_UR_1014a,cCO_LOFEMI_UR_1519a,cCO_LOFEMI_UR_2024a,cCO_LOFEMI_UR_2599a,cCO_LOFEMI_PDV_1014a,cCO_LOFEMI_PDV_1519a,cCO_LOFEMI_PDV_2024a,cCO_LOFEMI_PDV_2599a,cCO_OVMIC_NU_1014a,cCO_OVMIC_NU_1519a,cCO_OVMIC_NU_2024a,cCO_OVMIC_NU_2599a,cCO_OVMIC_UR_1014a,cCO_OVMIC_UR_1519a,cCO_OVMIC_UR_2024a,cCO_OVMIC_UR_2599a,cCO_OVMIC_PDV_1014a,cCO_OVMIC_PDV_1519a,cCO_OVMIC_PDV_2024a,cCO_OVMIC_PDV_2599a,cCI_DEPO_NU_1014a,cCI_DEPO_NU_1519a,cCI_DEPO_NU_2024a,cCI_DEPO_NU_2599a,cCI_DEPO_UR_1014a,cCI_DEPO_UR_1519a,cCI_DEPO_UR_2024a,cCI_DEPO_UR_2599a,cCI_DEPO_PDV_1014a,cCI_DEPO_PDV_1519a,cCI_DEPO_PDV_2024a,cCI_DEPO_PDV_2599a,cCI_MEG_NU_1014a,cCI_MEG_NU_1519a,cCI_MEG_NU_2024a,cCI_MEG_NU_2599a,cCI_MEG_UR_1014a,cCI_MEG_UR_1519a,cCI_MEG_UR_2024a,cCI_MEG_UR_2599a,cCI_MEG_PDV_1014a,cCI_MEG_PDV_1519a,cCI_MEG_PDV_2024a,cCI_MEG_PDV_2599a,cSPV_CONC_NU_1014a,cSPV_CONC_NU_1519a,cSPV_CONC_NU_2024a,cSPV_CONC_NU_2599a,cSPV_CONC_UR_1014a,cSPV_CONC_UR_1519a,cSPV_CONC_UR_2024a,cSPV_CONC_UR_2599a,cSPV_CONC_PDV_1014a,cSPV_CONC_PDV_1519a,cSPV_CONC_PDV_2024a,cSPV_CONC_PDV_2599a,cBAR_M_NU_1014a,cBAR_M_NU_1519a,cBAR_M_NU_2024a,cBAR_M_NU_2599a,cBAR_M_UR_1014a,cBAR_M_UR_1519a,cBAR_M_UR_2024a,cBAR_M_UR_2599a,cBAR_M_PDV_1014a,cBAR_M_PDV_1519a,cBAR_M_PDV_2024a,cBAR_M_PDV_2599a,cBAR_F_NU_1014a,cBAR_F_NU_1519a,cBAR_F_NU_2024a,cBAR_F_NU_2599a,cBAR_F_UR_1014a,cBAR_F_UR_1519a,cBAR_F_UR_2024a,cBAR_F_UR_2599a,cBAR_F_PDV_1014a,cBAR_F_PDV_1519a,cBAR_F_PDV_2024a,cBAR_F_PDV_2599a,cBAR_DIU_NU_1014a,cBAR_DIU_NU_1519a,cBAR_DIU_NU_2024a,cBAR_DIU_NU_2599a,cBAR_DIU_UR_1014a,cBAR_DIU_UR_1519a,cBAR_DIU_UR_2024a,cBAR_DIU_UR_2599a,cBAR_DIU_PDV_1014a,cBAR_DIU_PDV_1519a,cBAR_DIU_PDV_2024a,cBAR_DIU_PDV_2599a,cIPLT_IPLN_NU_1014a,cIPLT_IPLN_NU_1519a,cIPLT_IPLN_NU_2024a,cIPLT_IPLN_NU_2599a,cIPLT_IPLN_UR_1014a,cIPLT_IPLN_UR_1519a,cIPLT_IPLN_UR_2024a,cIPLT_IPLN_UR_2599a,cIPLT_IPLN_PDV_1014a,cIPLT_IPLN_PDV_1519a,cIPLT_IPLN_PDV_2024a,cIPLT_IPLN_PDV_2599a,cNAT_COCY_NU_1014a,cNAT_COCY_NU_1519a,cNAT_COCY_NU_2024a,cNAT_COCY_NU_2599a,cNAT_COCY_UR_1014a,cNAT_COCY_UR_1519a,cNAT_COCY_UR_2024a,cNAT_COCY_UR_2599a,cNAT_COCY_PDV_1014a,cNAT_COCY_PDV_1519a,cNAT_COCY_PDV_2024a,cNAT_COCY_PDV_2599a,cNAT_MAMA_NU_1014a,cNAT_MAMA_NU_1519a,cNAT_MAMA_NU_2024a,cNAT_MAMA_NU_2599a,cNAT_MAMA_UR_1014a,cNAT_MAMA_UR_1519a,cNAT_MAMA_UR_2024a,cNAT_MAMA_UR_2599a,cNAT_MAMA_PDV_1014a,cNAT_MAMA_PDV_1519a,cNAT_MAMA_PDV_2024a,cNAT_MAMA_PDV_2599a,cNAT_PFN_NU_1014a,cNAT_PFN_NU_1519a,cNAT_PFN_NU_2024a,cNAT_PFN_NU_2599a,cNAT_PFN_UR_1014a,cNAT_PFN_UR_1519a,cNAT_PFN_UR_2024a,cNAT_PFN_UR_2599a,cNAT_PFN_PDV_1014a,cNAT_PFN_PDV_1519a,cNAT_PFN_PDV_2024a,cNAT_PFN_PDV_2599a,cCCV_LST_NU_1014a,cCCV_LST_NU_1519a,cCCV_LST_NU_2024a,cCCV_LST_NU_2599a,cCCV_LST_UR_1014a,cCCV_LST_UR_1519a,cCCV_LST_UR_2024a,cCCV_LST_UR_2599a,cCCV_LST_PDV_1014a,cCCV_LST_PDV_1519a,cCCV_LST_PDV_2024a,cCCV_LST_PDV_2599a,cCCV_VAS_NU_1014a,cCCV_VAS_NU_1519a,cCCV_VAS_NU_2024a,cCCV_VAS_NU_2599a,cCCV_VAS_UR_1014a,cCCV_VAS_UR_1519a,cCCV_VAS_UR_2024a,cCCV_VAS_UR_2599a,cCCV_VAS_PDV_1014a,cCCV_VAS_PDV_1519a,cCCV_VAS_PDV_2024a,cCCV_VAS_PDV_2599a,cPF_TOT_NU_1014a,cPF_TOT_NU_1519a,cPF_TOT_NU_2024a,cPF_TOT_NU_2599a,cPF_TOT_NU,cPF_TOT_UR_1014a,cPF_TOT_UR_1519a,cPF_TOT_UR_2024a,cPF_TOT_UR_2599a,cPF_TOT_UR,cPF_TOT_PDV_1014a,cPF_TOT_PDV_1519a,cPF_TOT_PDV_2024a,cPF_TOT_PDV_2599a,cPF_TOT_PDV
2017,520122,520141011,2,21,,,2,1,,27,38,27,,,1,1,,,,,,,,,,,,,,2,1,5,,90,141,304,,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,18,37,77,,,,,,,,,,,,,,,,,,2,3,10,,15,52,67,,2,4,8,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,4,6,16,26,,150,268,515,933,,3,6,11,20
2017,520122,520141011,3,21,,2,3,2,,28,39,28,,1,2,1,,,,,,,,,,,,,,4,5,7,,91,144,309,,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,18,37,77,,,,,,,,,,,,,,,,,,3,5,8,,16,53,69,,2,4,6,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,9,13,17,39,,153,273,523,949,,6,8,9,23
2017,520122,520141011,4,21,,,1,1,,28,39,28,,,1,1,,,,,,,,,,,,,,7,8,6,,95,148,312,,3,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,18,37,77,,,,,,,,,,,,,,,,,,1,2,11,,14,53,75,,3,2,5,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,8,11,18,37,,155,277,532,964,,6,7,9,22
2017,520122,520141011,5,21,,,1,,,25,38,24,,3,2,4,,,,,,,,,,,,,,1,5,,,94,149,307,,2,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,15,33,72,,3,4,5,,,,,,,,,,,,,,,1,5,,11,51,76,,3,3,4,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,1,7,5,13,,145,271,519,935,,11,13,18,42
2017,520122,520141011,6,21,,,,,,24,37,22,,1,1,2,,,,,,,,,,,,,,2,1,1,,93,148,305,,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,13,32,70,,2,1,2,,,,,,,,,,,,,,1,3,9,,12,51,82,,2,3,3,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,3,4,10,17,,142,268,519,929,,6,7,10,23
2017,520122,520141011,7,21,,,,,,23,35,21,,1,2,1,,,,,,,,,,,,,,2,2,1,,92,146,303,,3,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,8,25,65,,5,7,5,,,,,,,,,,,,,,3,6,6,,11,52,84,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,5,8,7,20,,134,258,513,905,,9,13,9,31
2017,520122,520141011,8,21,,1,,,,27,51,50,,1,2,3,,,,,,,,,,,,,,2,5,4,,104,191,370,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,8,24,65,,,1,,,,,,,,,,,,,,,4,7,8,,15,59,92,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,7,12,12,31,,154,325,617,1096,,2,5,4,11
2017,520122,520141011,9,21,,,,2,,26,50,51,,1,1,1,,,,,,,,,,,,,,1,1,1,,105,189,305,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,7,,6,2,39,,,,,,,1,6,,8,25,71,,,2,,,,,,,,,,,,,,,3,4,4,,18,63,96,,,,,,,,,,,,,,,,,,,,6,,,,14,,,,,,,,,,,,,,,,,,10,8,26,44,,163,329,576,1068,,1,6,1,8
2017,520122,520141011,10,21,,,2,,,26,51,50,,,1,1,,,,,,,,,,,,,,6,1,1,,110,186,370,,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,39,,,,,,,,,,8,25,71,,,,,,,,,,,,,,,,,,1,5,10,,19,68,106,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,7,8,11,26,,169,332,650,1151,,1,5,2,8
2017,520122,520141011,11,21,,1,2,,,25,53,49,,1,,1,,,,,,,,,,,,,1,6,2,2,1,126,186,473,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,39,,,,,,,,,,8,25,71,,,,,,,,,,,,,,,,,,4,12,4,,10,13,11,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,1,11,16,6,34,1,175,279,657,1112,,1,2,2,5
2017,520122,520141011,12,21,1,1,2,,1,24,52,45,,2,3,4,,,,,,,,,,,,,,2,3,,1,118,187,472,,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,38,,,,1,,,,,,6,20,56,,2,5,15,,,,,,,,,,,,,,2,7,12,,7,16,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,12,12,30,2,161,277,631,1071,,4,10,24,38
2017,520411,520045114,7,21,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,2,,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,1,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,4,11,,4,3,4,11,,,,,
2017,520411,520045114,8,21,,,1,,,,1,,,,,,,,,,,,,,,,,,,2,3,1,,6,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2,1,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,1,9,,6,9,4,19,,,,,
2017,520411,520045114,9,21,,1,,,,1,1,,,,,,,,,,,,,,,,,,,2,1,,,8,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,4,,9,9,4,22,,,,,
2017,520411,520045114,10,21,,1,2,,,2,3,,,,,,,,,,,,,,,,,,,,2,2,,8,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,8,,10,14,5,29,,,,,
2017,520411,520045114,11,21,,1,2,,,3,5,,,,,,,,,,,,,,,,,,,1,,1,,9,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,5,,12,16,6,34,,,,,
2017,520411,520045114,12,21,,,,1,,3,5,1,,,,,,,,,,,,,,,,,,2,3,1,,11,11,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,7,,14,19,8,41,,,,,
2017,520502,520541005,1,21,,,1,,,14,43,95,,,2,,,,,,,,,,,,,,,4,2,1,,34,778,308,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,14,112,,,,,,,,,,21,75,130,,,,,,,,,,,,2,,,,,,2,6,5,,19,62,53,,,,,,,,,,,,,,,,,,,,,,,1,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,9,6,21,,91,973,754,1818,,7,3,,10
2017,520502,520541005,2,21,,,,,,17,37,90,,1,5,7,,,,,,,,,,,,,,1,5,1,,34,91,287,,1,1,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,14,112,,,,,,,,,,21,76,130,,,,,,,,,,,,2,,,,,,,2,2,,19,45,56,,,,,,,,,,,,,,,,,,,,,,,1,54,,,,,,,,,,,,,,,,,,1,7,3,11,,94,264,731,1089,,2,6,29,37
2017,520502,520541005,3,21,,,,1,,11,39,93,,6,1,3,,,1,,,,2,,,,,,,,4,,,33,91,279,,1,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,14,116,,,,,,,,,,21,77,131,,,,,,,,,,,,,,,,,,2,3,10,,20,41,50,,,,,,,,,,,,,,,,,,,,,,,1,54,,,,,,,,,,,,,,,,,,2,8,11,21,,88,265,723,1076,,7,5,11,23
2017,520502,520541005,4,21,,,1,,,12,42,94,,,1,,,,,,,,1,2,,,,,,,2,1,,33,90,300,,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,14,116,,,,,,,,,,21,78,131,,,,,,,,,,,,,,,,,,5,3,7,,19,36,46,,,,,,,,,,,,,,,,,,,,,,,1,54,,,,,,,,,,,,,,,,,,5,6,8,19,,88,262,743,1093,,3,6,,9
2017,520502,520541005,5,21,,,,,,14,45,96,,,,3,,,,,,,1,2,,,,,,1,2,2,,35,84,297,,3,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,14,116,,,,,,,,,,22,78,132,,,,,,,,,,,,,,,,,1,1,5,10,1,16,35,50,,,,,,,,,,,,,,,,,,,,,,,1,54,,,,,,,,,,,,,,,,,1,2,7,12,22,1,90,258,747,1096,,3,8,8,19
2017,520502,520541005,6,21,,,2,,,15,44,103,,1,3,2,,,,,,,,1,,,1,1,,1,1,,,33,37,260,,3,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,15,126,,,,,,1,,,,25,82,142,,,,,,,,,,,,,,,,,,1,2,13,,13,22,44,,,,,,,,,,,,,,,,,,,,,,,1,54,,,,,,,,,,,,,,,,,,3,5,13,21,,89,201,730,1020,,4,4,40,48
2017,520502,520541005,7,21,,,,,,12,44,86,,3,1,10,,,,,,,1,,,,,,,,4,1,,37,110,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,19,146,,,,,,,,,,32,88,150,,,,,,,,,,,,,,,,,,5,7,6,,16,29,53,,,,,,,,,,,,,,,,,,,,,,,1,55,,,,,,,,,,,,,,,,,,5,11,7,23,,102,292,764,1158,,3,1,10,14
2017,520502,520541005,8,21,,,,,,19,46,91,,,,,,,,,,,,,,,,,,,4,1,,30,89,270,,7,25,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,19,146,,,,,,,,,,33,89,150,,,,,,,,,,,,,,,,,,4,5,9,,18,26,55,,,,,,,,,,,,,,,,,,,,,,,1,55,,,,,,,,,,,,,,,,,,4,9,10,23,,105,270,767,1142,,7,25,5,37
2017,520502,520541005,9,21,,,,1,,23,53,139,,3,2,5,,,,,,,,,,,,,,,3,5,,43,128,403,,1,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,130,,,,,,,,,,32,94,155,,,,,,,,,,,,,,,,,,,6,11,,,45,56,,,,,,,,,,,,,,,,,,,,,,,1,54,,,,,,,,,,,,,,,,,,,9,17,26,,98,340,937,1375,,4,4,18,26
2017,520502,520541005,10,21,,,1,,,20,57,139,,4,1,2,,,,,,,,,,,,,,5,4,,,45,133,389,,3,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,130,,,,,,,,,,32,95,158,,,,,,,,,,,,,,,,,,1,6,13,,13,38,63,,,,,,,,,,,,,,,,,,,,,,,1,54,,,,,,,,,,,,,,,,,,6,11,13,30,,110,343,933,1386,,7,1,16,24
2017,520502,520541005,11,21,,,,,,19,54,120,,2,4,,,,,,,,,,,,,,,1,1,,,43,140,353,,3,,3,,,,,,7,7,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,23,149,,,,,,,1,,,32,90,154,,,,,,,,,,,,,,,,,,3,6,8,,14,32,54,,,,,,,,,,,,,,,,,,,,,,,1,54,,,,,,,,,,,,,,,,,,4,8,8,20,,123,347,902,1372,,5,4,3,12
2017,520502,520541005,12,21,,,,,,6,19,55,,13,35,65,,,,,,,,,,,,,,3,4,,,29,145,454,,24,27,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,23,149,,,,,,,,,,32,90,154,,,,,,,,,,,,,,,,,,2,8,7,,15,38,48,,,,,,,,,,,,,,,,,,,,,,,1,54,,,,,,,,,,,,,,,,,,5,12,7,24,,90,316,914,1320,,37,62,74,173
2017,520502,520551004,1,21,,,,,,2,1,9,,1,,1,,,,,,,,,,,,,,,,1,,2,2,16,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,,4,4,25,33,,2,3,1,6
2017,520502,520551004,2,21,,,,,,2,1,9,,,,,,,,,,,,,,,,,,,,,,2,1,15,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,24,31,,,1,1,2
2017,520502,520551004,3,21,,,,,,1,2,7,,,,2,,,,,,,,,,,,,,,,,,1,2,14,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,21,29,,,,3,3
2017,520502,520551004,4,21,,,,,,1,2,6,,,1,,,,,,,,,,,,,,,2,,,,3,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,5,4,21,30,,,1,,1
2017,520502,520551004,5,21,,,,,,2,2,4,,,1,,,,,,,,,,,,,,,,1,,,3,6,6,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,5,8,10,23,,,2,,2
2017,520502,520551004,6,21,,,,,,,12,,,,,,,,,,,,,,,,,,,,4,2,,4,6,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,6,,4,18,15,37,,,,,
2017,520502,520551004,7,21,,,,,,,10,,,,2,,,,,,,,,,,,,,,1,,1,,4,6,13,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,3,4,,4,16,15,35,,,,,
2017,520502,520551004,8,21,,,,,,,10,,,,,,,,,,,,,,,,,,,,1,,,1,4,10,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,5,,2,17,10,29,,,2,,2
2017,520502,520551004,9,21,,,,,,,8,,,,2,,,,,,,,,,,,,,,1,,,,1,2,10,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,3,,1,11,11,23,,,2,2,4
2017,520502,520551004,10,21,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,1,3,9,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,1,13,11,25,,,1,,1
2017,520502,520551004,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,,1,4,8,13,,,,,
2017,520502,520551004,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,3,5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,1,7,,6,6,10,22,,,,,
2017,520505,520541017,1,21,,,3,,,56,69,53,,,,,,,,,,,,,,,,,,4,4,2,,121,144,269,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,10,52,,,,,,1,2,,,69,76,119,,,,,,,,,,,2,,,,,,,,,,,6,23,6,,,,,,,,,,,3,6,,,,,,,,,,,,76,,,,,,,,,,,,1,,,,,,5,9,2,16,,252,327,588,1167,,,1,1,2
2017,520505,520541017,2,21,,1,5,,,57,73,53,,,,,,,,,,,,,,,,,,3,3,,,124,144,269,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,10,52,,,,,,,,,,70,77,119,,,,,,,,,,,2,,,,,,,,,,,6,13,3,,,,,,,,,,,3,6,,,,,,,,,,,,76,,,,,,,,,,,,1,,,,,,4,8,,,,257,322,585,1164,,,2,,2
2017,520505,520541017,3,21,,,,,,56,71,53,,1,2,,,,,,,,,,,,,,,4,4,,,128,142,269,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,10,52,,,,,,1,,,,71,77,119,,,,,,,,,,,2,,,,,,,,,,,7,13,6,,,,,,,,,,,3,6,,,,,,,,,,,,76,,,,,,,,,,,,1,,,,,,5,4,,9,,262,318,588,1168,,1,4,,5
2017,520505,520541017,4,21,,1,1,,,57,71,53,,,,,,,,,,,,,,,,,,11,2,,,139,141,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,10,52,,,,,,,,,,71,77,119,,,,,,,,,,,2,,,,,,,,,,,4,17,7,,,,,,,,,,,3,6,,,,,,,,,,,,76,,,,,,,,,,,,1,,,,,,12,3,,15,,271,321,589,1181,,,,,
2017,520505,520541017,5,21,,4,,2,,61,70,55,,,,,,,,,,,,,,,,,,4,5,6,,143,144,273,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,10,52,,,,,,,1,,,71,78,117,,,,,,,,,,,4,,,,,,,,,,,3,19,9,,,,,,,,,,,3,6,,,,,,,,,,,,76,,,,,,,,,,,,1,,,,,,8,6,8,22,,278,328,595,1201,,,1,2,3
2017,520505,520541017,6,21,,2,,1,,63,70,56,,,,,,,,,,,,,,,,,,6,1,6,,149,145,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,10,52,,,,,,,,2,,71,80,117,,,,,,,,,,,4,,,,,,,,,,,3,16,10,,,,,,,,,,,3,6,,,,,,,,,,,,76,,,,,,,,,,,,1,,,,,,8,1,9,18,,286,328,603,1217,,,,,
